state,zcta,zip,tribe,pop_2015,pop_2020
OK,74346,74346,Cherokee OTSA,3688,3194
OK,74055,74055,Cherokee OTSA,4921,5771
OK,74006,74006,Cherokee OTSA,3225,3234
OK,74834,74834,Sac and Fox OTSA,671,996
OK,73048,73048,Caddo-Wichita-Delaware OTSA,186,203
OK,74133,74133,Creek OTSA,3730,3604
OK,74003,74003,Cherokee OTSA,2594,2581
OK,74003,74004,Cherokee OTSA,2594,2581
OK,74003,74005,Cherokee OTSA,2594,2581
OK,74066,74066,Creek OTSA,4787,5780
OK,74066,74067,Creek OTSA,4787,5780
OK,74447,74447,Creek OTSA,4190,4430
OK,74052,74052,Creek OTSA,146,73
OK,73527,73527,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,897,879
OK,74839,74839,Creek OTSA,256,289
OK,74132,74132,Creek OTSA,933,1390
OK,74354,74354,Peoria OTSA,4808,4943
OK,74354,74355,Peoria OTSA,4808,4943
OK,74080,74080,Cherokee OTSA,572,711
OK,73538,73538,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,627,439
OK,74470,74470,Cherokee OTSA,591,608
OK,74701,74701,Choctaw OTSA,4793,5959
OK,74701,74702,Choctaw OTSA,4793,5959
OK,74047,74047,Creek OTSA,1330,1391
OK,74342,74342,Cherokee OTSA,1104,1099
OK,74962,74962,Cherokee OTSA,1751,1733
OK,74363,74363,Quapaw OTSA,886,1026
OK,74653,74653,Tonkawa OTSA,701,797
OK,74555,74555,Choctaw OTSA,157,135
OK,73446,73446,Chickasaw OTSA,1482,1510
OK,73663,73663,Cheyenne and Arapaho OTSA,198,286
OK,74567,74567,Choctaw OTSA,9,26
OK,74056,74056,Osage Reservation,2212,1849
OK,73662,73662,Cheyenne and Arapaho OTSA,661,484
OK,74070,74070,Osage Reservation,2582,3809
OK,74523,74523,Choctaw OTSA,1318,1409
OK,74547,74547,Choctaw OTSA,983,1151
OK,74745,74745,Choctaw OTSA,1880,2202
OK,74127,74127,Osage Reservation,2096,2535
OK,73439,73439,Chickasaw OTSA,1317,1277
OK,74110,74110,Cherokee OTSA,2090,2005
OK,74854,74854,Citizen Potawatomi Nation-Absentee Shawnee OTSA,271,520
OK,74932,74932,Choctaw OTSA,484,423
OK,74014,74014,Creek OTSA,4542,5540
OK,73051,73051,Citizen Potawatomi Nation-Absentee Shawnee OTSA,1366,1695
OK,74354,74354,Cherokee OTSA,4808,4943
OK,74354,74355,Cherokee OTSA,4808,4943
OK,74966,74966,Choctaw OTSA,743,774
OK,74008,74008,Creek OTSA,2627,3616
OK,74008,74043,Creek OTSA,2627,3616
OK,73521,73521,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,1181,768
OK,73521,73522,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,1181,768
OK,73098,73098,Chickasaw OTSA,615,782
OK,73005,73005,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,4826,4725
OK,74736,74736,Choctaw OTSA,301,191
OK,74401,74401,Creek OTSA,3620,3647
OK,74401,74402,Creek OTSA,3620,3647
OK,74940,74940,Choctaw OTSA,520,571
OK,73501,73501,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,2175,3156
OK,73501,73502,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,2175,3156
OK,73501,73558,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,2175,3156
OK,74063,74063,Osage Reservation,4835,5109
OK,74820,74820,Chickasaw OTSA,8712,9239
OK,74820,74821,Chickasaw OTSA,8712,9239
OK,73015,73015,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,803,972
OK,74012,74012,Creek OTSA,6378,6526
OK,74012,74013,Creek OTSA,6378,6526
OK,74730,74730,Choctaw OTSA,1100,1691
OK,73601,73601,Cheyenne and Arapaho OTSA,1223,1383
OK,73068,73068,Citizen Potawatomi Nation-Absentee Shawnee OTSA,1165,1192
OK,74501,74501,Choctaw OTSA,6468,6309
OK,74501,74502,Choctaw OTSA,6468,6309
OK,74501,74529,Choctaw OTSA,6468,6309
OK,74432,74432,Creek OTSA,2452,2338
OK,74432,74461,Creek OTSA,2452,2338
OK,74301,74301,Cherokee OTSA,3387,3570
OK,73645,73645,Cheyenne and Arapaho OTSA,116,81
OK,73054,73054,Kickapoo OTSA,338,632
OK,73093,73093,Chickasaw OTSA,335,458
OK,73529,73529,Chickasaw OTSA,467,437
OK,74347,74347,Cherokee OTSA,1258,975
OK,74960,74960,Cherokee OTSA,8113,8597
OK,74937,74937,Choctaw OTSA,1153,916
OK,73533,73533,Chickasaw OTSA,2193,2449
OK,73533,73534,Chickasaw OTSA,2193,2449
OK,73533,73536,Chickasaw OTSA,2193,2449
OK,74331,74331,Cherokee OTSA,1446,1821
OK,73447,73447,Chickasaw OTSA,317,312
OK,74604,74604,Kaw/Ponca joint-use OTSA,1126,1284
OK,73568,73568,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,79,33
OK,74073,74073,Osage Reservation,1200,1518
OK,74112,74112,Creek OTSA,2932,2333
OK,73401,73401,Chickasaw OTSA,5815,6522
OK,73401,73402,Chickasaw OTSA,5815,6522
OK,73401,73403,Chickasaw OTSA,5815,6522
OK,73026,73026,Citizen Potawatomi Nation-Absentee Shawnee OTSA,1256,1159
OK,74538,74538,Choctaw OTSA,884,1274
OK,74146,74146,Creek OTSA,1500,1049
OK,73668,73668,Cheyenne and Arapaho OTSA,NA,NA
OK,73744,73744,Cheyenne and Arapaho OTSA,22,11
OK,74467,74467,Creek OTSA,3678,3526
OK,73092,73092,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,203,166
OK,74127,74127,Creek OTSA,2096,2535
OK,74728,74728,Choctaw OTSA,2972,2569
OK,74728,74752,Choctaw OTSA,2972,2569
OK,73018,73018,Chickasaw OTSA,1703,1859
OK,73018,73023,Chickasaw OTSA,1703,1859
OK,74562,74562,Choctaw OTSA,226,284
OK,73055,73055,Chickasaw OTSA,1233,1232
OK,73572,73572,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,731,771
OK,74632,74632,Kaw OTSA,63,13
OK,74953,74953,Choctaw OTSA,1980,2049
OK,74105,74105,Creek OTSA,2620,2571
OK,74021,74021,Cherokee OTSA,3376,3827
OK,74023,74023,Sac and Fox OTSA,1411,1057
OK,73632,73632,Cheyenne and Arapaho OTSA,179,63
OK,73047,73047,Caddo-Wichita-Delaware OTSA,698,468
OK,73554,73554,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,128,96
OK,74601,74601,Kaw/Ponca joint-use OTSA,3844,3850
OK,74601,74602,Kaw/Ponca joint-use OTSA,3844,3850
OK,73014,73014,Cheyenne and Arapaho OTSA,167,316
OK,73567,73567,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,106,162
OK,73045,73045,Kickapoo OTSA,989,1238
OK,74058,74058,Pawnee OTSA,1046,968
OK,74115,74115,Cherokee OTSA,3772,2768
OK,74115,74158,Cherokee OTSA,3772,2768
OK,73448,73448,Chickasaw OTSA,629,719
OK,74369,74369,Cherokee OTSA,578,460
OK,74116,74116,Cherokee OTSA,651,592
OK,74044,74044,Creek OTSA,953,1306
OK,74948,74948,Cherokee OTSA,3760,3448
OK,73763,73763,Cheyenne and Arapaho OTSA,71,46
OK,73764,73764,Cheyenne and Arapaho OTSA,0,0
OK,74455,74455,Cherokee OTSA,934,751
OK,74434,74434,Cherokee OTSA,2849,3799
OK,74403,74403,Creek OTSA,7624,8619
OK,74804,74804,Kickapoo OTSA,3499,3986
OK,74570,74570,Choctaw OTSA,213,166
OK,74019,74019,Cherokee OTSA,3830,3998
OK,74536,74536,Choctaw OTSA,443,571
OK,73507,73507,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,2575,2765
OK,74955,74955,Cherokee OTSA,4864,5147
OK,74864,74864,Sac and Fox OTSA,674,473
OK,73036,73036,Cheyenne and Arapaho OTSA,2568,2850
OK,74873,74873,Citizen Potawatomi Nation-Absentee Shawnee OTSA,2859,2434
OK,73859,73859,Cheyenne and Arapaho OTSA,131,89
OK,74010,74010,Creek OTSA,1850,2029
OK,74552,74552,Choctaw OTSA,193,348
OK,74726,74726,Choctaw OTSA,672,443
OK,73734,73734,Cheyenne and Arapaho OTSA,54,37
OK,73433,73433,Chickasaw OTSA,362,278
OK,74462,74462,Choctaw OTSA,1774,1819
OK,74017,74017,Cherokee OTSA,6754,7179
OK,74017,74018,Cherokee OTSA,6754,7179
OK,74017,74031,Cherokee OTSA,6754,7179
OK,73038,73038,Caddo-Wichita-Delaware OTSA,328,456
OK,74801,74801,Sac and Fox OTSA,4381,5112
OK,74801,74802,Sac and Fox OTSA,4381,5112
OK,74578,74545,Choctaw OTSA,1630,1754
OK,74578,74559,Choctaw OTSA,1630,1754
OK,74578,74578,Choctaw OTSA,1630,1754
OK,74644,74644,Ponca OTSA,179,200
OK,73548,73548,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,0,6
OK,74354,74354,Ottawa OTSA,4808,4943
OK,74354,74355,Ottawa OTSA,4808,4943
OK,74652,74652,Osage Reservation,204,182
OK,74743,74743,Choctaw OTSA,1594,1957
OK,73724,73724,Cheyenne and Arapaho OTSA,87,174
OK,74569,74569,Choctaw OTSA,209,323
OK,73505,73505,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,4255,4158
OK,73505,73506,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,4255,4158
OK,74959,74959,Choctaw OTSA,1275,1347
OK,74724,74724,Choctaw OTSA,174,236
OK,74826,74826,Citizen Potawatomi Nation-Absentee Shawnee OTSA,159,215
OK,74825,74825,Choctaw OTSA,421,620
OK,73832,73832,Cheyenne and Arapaho OTSA,49,15
OK,74574,74574,Choctaw OTSA,298,360
OK,74027,74027,Cherokee OTSA,327,284
OK,73099,73085,Cheyenne and Arapaho OTSA,3836,5075
OK,73099,73099,Cheyenne and Arapaho OTSA,3836,5075
OK,74107,74107,Creek OTSA,3311,3856
OK,74107,74157,Creek OTSA,3311,3856
OK,73059,73059,Caddo-Wichita-Delaware OTSA,165,201
OK,73549,73549,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,62,9
OK,74338,74338,Cherokee OTSA,1948,2305
OK,74851,74851,Citizen Potawatomi Nation-Absentee Shawnee OTSA,1617,1890
OK,73573,73573,Chickasaw OTSA,145,223
OK,74637,74637,Osage Reservation,722,594
OK,74740,74740,Choctaw OTSA,290,467
OK,74421,74421,Creek OTSA,919,911
OK,73550,73550,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,84,100
OK,73546,73546,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,117,187
OK,74902,74902,Choctaw OTSA,583,704
OK,73092,73092,Caddo-Wichita-Delaware OTSA,203,166
OK,73089,73089,Chickasaw OTSA,1410,1384
OK,74114,74114,Creek OTSA,1399,1178
OK,74114,74152,Creek OTSA,1399,1178
OK,74437,74437,Creek OTSA,2891,2953
OK,74734,74734,Choctaw OTSA,222,287
OK,74002,74002,Osage Reservation,584,484
OK,74063,74063,Creek OTSA,4835,5109
OK,73456,73456,Chickasaw OTSA,351,277
OK,74137,74137,Creek OTSA,1349,1935
OK,74824,74824,Sac and Fox OTSA,185,112
OK,73543,73543,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,378,228
OK,73059,73059,Chickasaw OTSA,165,201
OK,73057,73057,Chickasaw OTSA,377,410
OK,73626,73626,Cheyenne and Arapaho OTSA,40,39
OK,74804,74804,Sac and Fox OTSA,3499,3986
OK,74361,74361,Cherokee OTSA,5045,5276
OK,74361,74362,Cherokee OTSA,5045,5276
OK,74884,74884,Seminole OTSA,1772,1567
OK,74834,74834,Kickapoo OTSA,671,996
OK,73750,73750,Cheyenne and Arapaho OTSA,501,181
OK,73667,73667,Cheyenne and Arapaho OTSA,37,35
OK,74965,74965,Cherokee OTSA,2463,2058
OK,74856,74856,Chickasaw OTSA,233,240
OK,73537,73537,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,58,18
OK,74848,74848,Creek OTSA,1871,1867
OK,74859,74859,Creek OTSA,1810,1815
OK,74061,74061,Cherokee OTSA,456,854
OK,74733,74733,Chickasaw OTSA,477,305
OK,73040,73040,Cheyenne and Arapaho OTSA,460,189
OK,73015,73015,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,803,972
OK,74126,74126,Cherokee OTSA,1152,1389
OK,73542,73542,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,198,273
OK,74429,74429,Creek OTSA,2708,2149
OK,73062,73062,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,231,252
OK,74471,74471,Cherokee OTSA,730,825
OK,74038,74038,Pawnee OTSA,311,452
OK,74344,74344,Cherokee OTSA,2353,2995
OK,74344,74345,Cherokee OTSA,2353,2995
OK,73651,73651,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,323,329
OK,74032,74032,Pawnee OTSA,345,122
OK,74525,74525,Choctaw OTSA,1901,2352
OK,73029,73029,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,356,388
OK,73075,73075,Chickasaw OTSA,1161,1104
OK,73444,73444,Chickasaw OTSA,0,20
OK,74836,74836,Chickasaw OTSA,177,28
OK,74766,74766,Choctaw OTSA,483,502
OK,73030,73030,Chickasaw OTSA,749,887
OK,73030,73039,Chickasaw OTSA,749,887
OK,74651,74651,Otoe-Missouria OTSA,421,452
OK,74083,74083,Cherokee OTSA,275,205
OK,74829,74829,Creek OTSA,136,219
OK,74883,74883,Creek OTSA,935,1078
OK,73642,73642,Cheyenne and Arapaho OTSA,6,0
OK,74867,74867,Seminole OTSA,271,165
OK,74868,74818,Seminole OTSA,3104,3254
OK,74868,74868,Seminole OTSA,3104,3254
OK,73530,73530,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,35,28
OK,73555,73555,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,46,24
OK,73661,73661,Cheyenne and Arapaho OTSA,10,23
OK,73628,73628,Cheyenne and Arapaho OTSA,144,87
OK,74048,74048,Cherokee OTSA,1708,1720
OK,74880,74880,Creek OTSA,859,657
OK,74872,74872,Chickasaw OTSA,725,773
OK,74944,74944,Choctaw OTSA,328,461
OK,74833,74833,Creek OTSA,205,224
OK,73772,73772,Cheyenne and Arapaho OTSA,473,554
OK,74735,74735,Choctaw OTSA,343,284
OK,74755,74755,Choctaw OTSA,0,0
OK,74764,74764,Choctaw OTSA,601,823
OK,73654,73654,Cheyenne and Arapaho OTSA,84,49
OK,74531,74531,Choctaw OTSA,241,224
OK,73718,73718,Cheyenne and Arapaho OTSA,14,0
OK,74563,74563,Choctaw OTSA,896,750
OK,74571,74571,Choctaw OTSA,1103,1288
AR,71953,71932,Choctaw OTSA,673,474
AR,71953,71953,Choctaw OTSA,673,474
OK,74540,74540,Choctaw OTSA,67,68
OK,74859,74859,Seminole OTSA,1810,1815
OK,74884,74884,Creek/Seminole joint-use OTSA,1772,1567
OK,73570,73570,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,66,26
OK,73566,73566,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,167,79
OK,73641,73641,Cheyenne and Arapaho OTSA,67,42
OK,74941,74941,Choctaw OTSA,489,703
OK,74533,74533,Choctaw OTSA,189,206
OK,74572,74572,Choctaw OTSA,249,162
OK,73461,73461,Choctaw OTSA,236,183
OK,73742,73742,Cheyenne and Arapaho OTSA,116,229
OK,73660,73660,Cheyenne and Arapaho OTSA,19,24
OK,74549,74549,Choctaw OTSA,37,32
OK,74939,74939,Choctaw OTSA,328,278
OK,74845,74845,Creek OTSA,198,247
OK,73450,73450,Choctaw OTSA,379,361
OK,74957,74957,Choctaw OTSA,436,348
OK,74521,74521,Choctaw OTSA,41,85
OK,74558,74558,Choctaw OTSA,61,85
OK,73664,73664,Cheyenne and Arapaho OTSA,26,45
OK,73450,73450,Chickasaw OTSA,379,361
OK,73553,73553,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,0,0
OK,73544,73544,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,3,0
OK,73015,73015,Cheyenne and Arapaho OTSA,803,972
OK,74457,74457,Cherokee OTSA,274,171
OK,74871,74871,Chickasaw OTSA,629,591
OK,74849,74849,Seminole OTSA,918,1009
OK,73647,73647,Cheyenne and Arapaho OTSA,29,15
OK,73650,73650,Cheyenne and Arapaho OTSA,297,571
OK,74072,74072,Cherokee OTSA,355,397
OK,74543,74543,Choctaw OTSA,180,135
OK,74337,74337,Creek OTSA,1646,1192
OK,73835,73835,Cheyenne and Arapaho OTSA,4,0
OK,74756,74756,Choctaw OTSA,167,186
OK,74042,74042,Cherokee OTSA,219,244
OK,73074,73074,Chickasaw OTSA,130,174
OK,74344,74344,Seneca-Cayuga OTSA,2353,2995
OK,74344,74345,Seneca-Cayuga OTSA,2353,2995
OK,74949,74949,Choctaw OTSA,71,73
OK,73756,73756,Cheyenne and Arapaho OTSA,23,6
OK,73017,73017,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,251,252
OK,74901,74901,Choctaw OTSA,308,304
OK,74426,74426,Cherokee OTSA,2413,2620
OK,74337,74337,Cherokee OTSA,1646,1192
OK,74840,74840,Seminole OTSA,449,426
OK,73644,73644,Cheyenne and Arapaho OTSA,1347,800
OK,73644,73648,Cheyenne and Arapaho OTSA,1347,800
OK,74884,74884,Creek OTSA,1772,1567
OK,74036,74036,Cherokee OTSA,1672,1255
OK,73077,73077,Otoe-Missouria OTSA,500,427
OK,73041,73041,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,24,14
OK,73028,73028,Cheyenne and Arapaho OTSA,406,396
OK,73006,73006,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,1072,1052
OK,74827,74827,Choctaw OTSA,53,97
OK,73658,73658,Cheyenne and Arapaho OTSA,26,15
OK,73673,73673,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,3,31
OK,74930,74930,Choctaw OTSA,269,651
OK,73755,73755,Cheyenne and Arapaho OTSA,65,106
OK,73041,73041,Cheyenne and Arapaho OTSA,24,14
OK,74850,74850,Creek OTSA,165,107
OK,74560,74560,Choctaw OTSA,155,194
OK,74352,74352,Cherokee OTSA,2220,2476
OK,73655,73655,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,48,101
OK,74333,74333,Cherokee OTSA,338,344
OK,74754,74754,Choctaw OTSA,71,65
OK,74432,74432,Cherokee OTSA,2452,2338
OK,74432,74461,Cherokee OTSA,2452,2338
OK,74759,74759,Choctaw OTSA,432,427
OK,73564,73564,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,22,8
OK,73669,73669,Caddo-Wichita-Delaware OTSA,182,188
OK,74576,74576,Choctaw OTSA,39,50
OK,74438,74438,Creek OTSA,58,37
OK,74367,74367,Cherokee OTSA,126,141
OK,73005,73005,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,4826,4725
OK,73528,73528,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,29,81
OK,73669,73669,Cheyenne and Arapaho OTSA,182,188
OK,74964,74964,Cherokee OTSA,1043,936
OK,74748,74748,Choctaw OTSA,107,135
OK,74931,74931,Cherokee OTSA,796,807
OK,73526,73526,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,153,271
OK,73565,73565,Chickasaw OTSA,81,108
OK,73062,73062,Cheyenne and Arapaho OTSA,231,252
OK,74727,74727,Choctaw OTSA,598,570
OK,73005,73005,Caddo-Wichita-Delaware OTSA,4826,4725
OK,74956,74956,Choctaw OTSA,307,346
OK,73638,73638,Cheyenne and Arapaho OTSA,5,0
OK,74860,74860,Creek OTSA,336,483
OK,74854,74854,Seminole OTSA,271,520
OK,73053,73053,Caddo-Wichita-Delaware OTSA,83,91
OK,73659,73659,Cheyenne and Arapaho OTSA,5,9
OK,73096,73096,Cheyenne and Arapaho OTSA,1233,1003
OK,73016,73016,Cheyenne and Arapaho OTSA,141,47
OK,73646,73646,Cheyenne and Arapaho OTSA,58,125
OK,73569,73561,Chickasaw OTSA,58,50
OK,73569,73569,Chickasaw OTSA,58,50
OK,73024,73024,Cheyenne and Arapaho OTSA,19,65
OK,74428,74428,Creek OTSA,215,240
OK,73021,73021,Cheyenne and Arapaho OTSA,18,30
OK,73042,73042,Caddo-Wichita-Delaware OTSA,223,265
OK,74332,74332,Cherokee OTSA,331,381
OK,73009,73009,Caddo-Wichita-Delaware OTSA,159,170
OK,73622,73622,Cheyenne and Arapaho OTSA,10,64
OK,73571,73571,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,8,0
OK,74364,74364,Cherokee OTSA,850,977
OK,73015,73015,Caddo-Wichita-Delaware OTSA,803,972
OK,73559,73559,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,28,50
OK,74330,74330,Cherokee OTSA,817,806
OK,74349,74349,Cherokee OTSA,112,79
OK,74859,74859,Creek/Seminole joint-use OTSA,1810,1815
OK,73551,73551,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,0,0
OK,73547,73547,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,250,221
OK,74830,74830,Seminole OTSA,110,78
OK,74761,74761,Choctaw OTSA,15,7
OK,73573,73573,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,145,223
OK,74365,74365,Cherokee OTSA,2261,2549
OK,74871,74871,Choctaw OTSA,629,591
OK,73461,73461,Chickasaw OTSA,236,183
OK,74452,74452,Cherokee OTSA,139,191
OK,73079,73079,Caddo-Wichita-Delaware OTSA,54,17
OK,74553,74553,Choctaw OTSA,265,483
OK,74350,74350,Cherokee OTSA,278,165
OK,74016,74016,Cherokee OTSA,1947,1918
OK,74366,74366,Cherokee OTSA,586,368
OK,73056,73056,Cheyenne and Arapaho OTSA,27,10
OK,73565,73565,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,81,108
OK,73434,73434,Chickasaw OTSA,45,118
OK,74531,74531,Creek OTSA,241,224
OK,74867,74867,Creek OTSA,271,165
OK,73043,73043,Cheyenne and Arapaho OTSA,6,88
OK,73455,73455,Chickasaw OTSA,212,204
OK,74036,74036,Creek OTSA,1672,1255
OK,73432,73432,Choctaw OTSA,386,302
OK,73061,73061,Otoe-Missouria OTSA,216,360
OK,74865,74865,Chickasaw OTSA,351,547
OK,74750,74750,Choctaw OTSA,200,78
OK,73032,73032,Chickasaw OTSA,67,67
OK,74760,74760,Choctaw OTSA,93,104
OK,73033,73033,Caddo-Wichita-Delaware OTSA,30,37
OK,73442,73442,Chickasaw OTSA,90,43
OK,73666,73666,Cheyenne and Arapaho OTSA,6,3
OK,73624,73624,Cheyenne and Arapaho OTSA,403,186
OK,74534,74534,Choctaw OTSA,54,26
OK,74556,74556,Choctaw OTSA,109,81
OK,74729,74729,Choctaw OTSA,668,627
OK,74530,74530,Chickasaw OTSA,23,39
OK,74577,74577,Choctaw OTSA,95,118
OK,74340,74340,Cherokee OTSA,56,55
OK,73520,73520,Chickasaw OTSA,10,1
OK,73532,73532,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,38,34
OK,74472,74440,Choctaw OTSA,170,148
OK,74472,74472,Choctaw OTSA,170,148
OK,74951,74951,Choctaw OTSA,162,350
OK,74848,74848,Seminole OTSA,1871,1867
OK,74561,74561,Choctaw OTSA,655,591
OK,74722,74722,Choctaw OTSA,130,109
OK,74601,74601,Ponca OTSA,3844,3850
OK,74601,74602,Ponca OTSA,3844,3850
OK,73770,73770,Cheyenne and Arapaho OTSA,NA,NA
OK,74748,74748,Chickasaw OTSA,107,135
OK,74572,74572,Chickasaw OTSA,249,162
OK,73440,73440,Chickasaw OTSA,55,26
OK,73001,73001,Caddo-Wichita-Delaware OTSA,NA,NA
OK,73021,73021,Caddo-Wichita-Delaware OTSA,18,30
OK,74651,74651,Ponca OTSA,421,452
OK,73038,73038,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,328,456
OK,74370,74370,Seneca-Cayuga OTSA,1078,1180
OK,74538,74538,Chickasaw OTSA,884,1274
OK,73038,73038,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,328,456
OK,74837,74837,Creek/Seminole joint-use OTSA,99,88
OK,74459,74459,Creek OTSA,17,14
OK,74831,74831,Chickasaw OTSA,155,78
OK,73432,73432,Chickasaw OTSA,386,302
AR,71937,71937,Choctaw OTSA,20,229
OK,74359,74359,Cherokee OTSA,475,388
OK,73627,73627,Cheyenne and Arapaho OTSA,29,27
OK,73047,73047,Cheyenne and Arapaho OTSA,698,468
OK,73853,73853,Cheyenne and Arapaho OTSA,57,9
OK,74864,74864,Creek OTSA,674,473
OK,74469,74469,Cherokee OTSA,766,721
OK,73040,73040,Caddo-Wichita-Delaware OTSA,460,189
OK,74145,74145,Creek OTSA,1748,1548
OK,74145,74147,Creek OTSA,1748,1548
OK,74145,74155,Creek OTSA,1748,1548
OK,74120,74120,Creek OTSA,641,551
OK,74801,74801,Citizen Potawatomi Nation-Absentee Shawnee OTSA,4381,5112
OK,74801,74802,Citizen Potawatomi Nation-Absentee Shawnee OTSA,4381,5112
OK,74354,74354,Miami OTSA,4808,4943
OK,74354,74355,Miami OTSA,4808,4943
OK,74363,74363,Peoria OTSA,886,1026
OK,74081,74081,Pawnee OTSA,230,352
OK,73503,73503,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,283,328
OK,74003,74003,Osage Reservation,2594,2581
OK,74003,74004,Osage Reservation,2594,2581
OK,74003,74005,Osage Reservation,2594,2581
OK,74135,74135,Creek OTSA,2045,2442
OK,74135,74153,Creek OTSA,2045,2442
OK,74108,74108,Creek OTSA,1107,1091
OK,74565,74565,Choctaw OTSA,149,209
OK,74103,74101,Creek OTSA,243,194
OK,74103,74102,Creek OTSA,243,194
OK,74103,74103,Creek OTSA,243,194
OK,74103,74121,Creek OTSA,243,194
OK,74103,74150,Creek OTSA,243,194
OK,74103,74172,Creek OTSA,243,194
OK,74103,74182,Creek OTSA,243,194
OK,74103,74186,Creek OTSA,243,194
OK,74103,74187,Creek OTSA,243,194
OK,74103,74192,Creek OTSA,243,194
OK,74633,74633,Osage Reservation,89,160
OK,74001,74001,Osage Reservation,109,102
OK,74035,74035,Osage Reservation,1441,1373
OK,73529,73529,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,467,437
OK,74126,74126,Osage Reservation,1152,1389
OK,74037,74037,Creek OTSA,1384,2451
OK,74104,74104,Creek OTSA,1307,1265
OK,74104,74159,Creek OTSA,1307,1265
OK,74022,74022,Cherokee OTSA,619,369
OK,74403,74403,Cherokee OTSA,7624,8619
OK,74432,74432,Choctaw OTSA,2452,2338
OK,74432,74461,Choctaw OTSA,2452,2338
OK,74070,74070,Cherokee OTSA,2582,3809
OK,74354,74354,Miami/Peoria joint-use OTSA,4808,4943
OK,74354,74355,Miami/Peoria joint-use OTSA,4808,4943
OK,74650,74650,Osage Reservation,148,220
OK,74131,74131,Creek OTSA,541,592
OK,74011,74011,Creek OTSA,3014,3355
OK,73533,73533,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,2193,2449
OK,73533,73534,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,2193,2449
OK,73533,73536,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,2193,2449
OK,74436,74436,Creek OTSA,1080,1077
OK,74801,74801,Kickapoo OTSA,4381,5112
OK,74801,74802,Kickapoo OTSA,4381,5112
OK,74842,74842,Chickasaw OTSA,68,40
OK,74467,74467,Cherokee OTSA,3678,3526
OK,74129,74129,Creek OTSA,1703,1958
OK,74129,74141,Creek OTSA,1703,1958
OK,74804,74804,Citizen Potawatomi Nation-Absentee Shawnee OTSA,3499,3986
OK,73082,73082,Kiowa-Comanche-Apache-Fort Sill Apache OTSA,135,266
